2022-04-14 20:00:25.654 UTC [20] LOG:  database system was interrupted; last known up at 2022-04-13 23:01:08 UTC
2022-04-14 21:58:55.138 UTC [259] LOG:  statement: DEALLOCATE pdo_stmt_00000002
2022-04-14 21:58:55.143 UTC [259] LOG:  execute pdo_stmt_00000003: SELECT "users"."id", "users"."firstname", "users"."lastname", "users"."email", "users"."password" FROM "public"."users" WHERE "users"."email" = 'louise.doe@email.com' LIMIT $1
2022-04-14 21:58:55.143 UTC [259] DETAIL:  parameters: $1 = '1'
2022-04-14 21:58:55.144 UTC [259] LOG:  statement: DEALLOCATE pdo_stmt_00000003
2022-04-14 22:00:44.366 UTC [262] LOG:  execute pdo_stmt_00000001: SELECT CASE WHEN COUNT(*) > 0 THEN 1 ELSE 0 END FROM information_schema.tables WHERE table_schema = 'public' AND table_name='users'
2022-04-14 22:00:44.367 UTC [262] LOG:  statement: DEALLOCATE pdo_stmt_00000001
2022-04-14 22:00:44.402 UTC [262] LOG:  execute pdo_stmt_00000002: SELECT DISTINCT c.column_name AS Field, c.data_type AS Type, c.character_maximum_length AS Size, c.numeric_precision AS NumericSize, c.numeric_scale AS NumericScale, c.is_nullable AS Null, CASE WHEN pkc.column_name NOTNULL THEN 'PRI' ELSE '' END AS Key, CASE WHEN c.data_type LIKE '%int%' AND c.column_default LIKE '%nextval%' THEN 'auto_increment' ELSE '' END AS Extra, c.ordinal_position AS Position, c.column_default FROM information_schema.columns c LEFT JOIN ( SELECT kcu.column_name, kcu.table_name, kcu.table_schema FROM information_schema.table_constraints tc INNER JOIN information_schema.key_column_usage kcu on (kcu.constraint_name = tc.constraint_name and kcu.table_name=tc.table_name and kcu.table_schema=tc.table_schema) WHERE tc.constraint_type='PRIMARY KEY') pkc ON (c.column_name=pkc.column_name AND c.table_schema = pkc.table_schema AND c.table_name=pkc.table_name) WHERE c.table_schema='public' AND c.table_name='users' ORDER BY c.ordinal_position
2022-04-14 22:00:44.405 UTC [262] LOG:  statement: DEALLOCATE pdo_stmt_00000002
2022-04-14 22:00:44.409 UTC [262] LOG:  execute pdo_stmt_00000003: SELECT "users"."id", "users"."firstname", "users"."lastname", "users"."email", "users"."password" FROM "public"."users" WHERE "users"."email" = 'louise.doe@email.com' LIMIT $1
2022-04-14 22:00:44.409 UTC [262] DETAIL:  parameters: $1 = '1'
2022-04-14 22:00:44.409 UTC [262] LOG:  statement: DEALLOCATE pdo_stmt_00000003
2022-04-14 22:04:14.963 UTC [266] LOG:  execute pdo_stmt_00000001: SELECT CASE WHEN COUNT(*) > 0 THEN 1 ELSE 0 END FROM information_schema.tables WHERE table_schema = 'public' AND table_name='users'
2022-04-14 22:04:14.963 UTC [266] LOG:  statement: DEALLOCATE pdo_stmt_00000001
2022-04-14 22:04:15.022 UTC [266] LOG:  execute pdo_stmt_00000002: SELECT DISTINCT c.column_name AS Field, c.data_type AS Type, c.character_maximum_length AS Size, c.numeric_precision AS NumericSize, c.numeric_scale AS NumericScale, c.is_nullable AS Null, CASE WHEN pkc.column_name NOTNULL THEN 'PRI' ELSE '' END AS Key, CASE WHEN c.data_type LIKE '%int%' AND c.column_default LIKE '%nextval%' THEN 'auto_increment' ELSE '' END AS Extra, c.ordinal_position AS Position, c.column_default FROM information_schema.columns c LEFT JOIN ( SELECT kcu.column_name, kcu.table_name, kcu.table_schema FROM information_schema.table_constraints tc INNER JOIN information_schema.key_column_usage kcu on (kcu.constraint_name = tc.constraint_name and kcu.table_name=tc.table_name and kcu.table_schema=tc.table_schema) WHERE tc.constraint_type='PRIMARY KEY') pkc ON (c.column_name=pkc.column_name AND c.table_schema = pkc.table_schema AND c.table_name=pkc.table_name) WHERE c.table_schema='public' AND c.table_name='users' ORDER BY c.ordinal_position
2022-04-14 22:04:15.024 UTC [266] LOG:  statement: DEALLOCATE pdo_stmt_00000002
2022-04-14 22:04:15.037 UTC [266] LOG:  execute pdo_stmt_00000003: SELECT "users"."id", "users"."firstname", "users"."lastname", "users"."email", "users"."password" FROM "public"."users" WHERE "users"."email" = 'louise.doe@email.com' LIMIT $1
2022-04-14 22:04:15.037 UTC [266] DETAIL:  parameters: $1 = '1'
2022-04-14 22:04:15.038 UTC [266] LOG:  statement: DEALLOCATE pdo_stmt_00000003
2022-04-14 22:04:45.025 UTC [268] LOG:  execute pdo_stmt_00000001: SELECT CASE WHEN COUNT(*) > 0 THEN 1 ELSE 0 END FROM information_schema.tables WHERE table_schema = 'public' AND table_name='users'
2022-04-14 22:04:45.025 UTC [268] LOG:  statement: DEALLOCATE pdo_stmt_00000001
2022-04-14 22:04:45.059 UTC [268] LOG:  execute pdo_stmt_00000002: SELECT DISTINCT c.column_name AS Field, c.data_type AS Type, c.character_maximum_length AS Size, c.numeric_precision AS NumericSize, c.numeric_scale AS NumericScale, c.is_nullable AS Null, CASE WHEN pkc.column_name NOTNULL THEN 'PRI' ELSE '' END AS Key, CASE WHEN c.data_type LIKE '%int%' AND c.column_default LIKE '%nextval%' THEN 'auto_increment' ELSE '' END AS Extra, c.ordinal_position AS Position, c.column_default FROM information_schema.columns c LEFT JOIN ( SELECT kcu.column_name, kcu.table_name, kcu.table_schema FROM information_schema.table_constraints tc INNER JOIN information_schema.key_column_usage kcu on (kcu.constraint_name = tc.constraint_name and kcu.table_name=tc.table_name and kcu.table_schema=tc.table_schema) WHERE tc.constraint_type='PRIMARY KEY') pkc ON (c.column_name=pkc.column_name AND c.table_schema = pkc.table_schema AND c.table_name=pkc.table_name) WHERE c.table_schema='public' AND c.table_name='users' ORDER BY c.ordinal_position
2022-04-14 22:04:45.062 UTC [268] LOG:  statement: DEALLOCATE pdo_stmt_00000002
2022-04-14 22:04:45.066 UTC [268] LOG:  execute pdo_stmt_00000003: SELECT "users"."id", "users"."firstname", "users"."lastname", "users"."email", "users"."password" FROM "public"."users" WHERE "users"."email" = 'louise.doe@email.com' LIMIT $1
2022-04-14 22:04:45.066 UTC [268] DETAIL:  parameters: $1 = '1'
2022-04-14 22:04:45.067 UTC [268] LOG:  statement: DEALLOCATE pdo_stmt_00000003
2022-04-14 22:05:22.875 UTC [269] LOG:  execute pdo_stmt_00000001: SELECT CASE WHEN COUNT(*) > 0 THEN 1 ELSE 0 END FROM information_schema.tables WHERE table_schema = 'public' AND table_name='users'
2022-04-14 22:05:22.876 UTC [269] LOG:  statement: DEALLOCATE pdo_stmt_00000001
2022-04-14 22:05:22.914 UTC [269] LOG:  execute pdo_stmt_00000002: SELECT DISTINCT c.column_name AS Field, c.data_type AS Type, c.character_maximum_length AS Size, c.numeric_precision AS NumericSize, c.numeric_scale AS NumericScale, c.is_nullable AS Null, CASE WHEN pkc.column_name NOTNULL THEN 'PRI' ELSE '' END AS Key, CASE WHEN c.data_type LIKE '%int%' AND c.column_default LIKE '%nextval%' THEN 'auto_increment' ELSE '' END AS Extra, c.ordinal_position AS Position, c.column_default FROM information_schema.columns c LEFT JOIN ( SELECT kcu.column_name, kcu.table_name, kcu.table_schema FROM information_schema.table_constraints tc INNER JOIN information_schema.key_column_usage kcu on (kcu.constraint_name = tc.constraint_name and kcu.table_name=tc.table_name and kcu.table_schema=tc.table_schema) WHERE tc.constraint_type='PRIMARY KEY') pkc ON (c.column_name=pkc.column_name AND c.table_schema = pkc.table_schema AND c.table_name=pkc.table_name) WHERE c.table_schema='public' AND c.table_name='users' ORDER BY c.ordinal_position
2022-04-14 22:05:22.917 UTC [269] LOG:  statement: DEALLOCATE pdo_stmt_00000002
2022-04-14 22:05:22.921 UTC [269] LOG:  execute pdo_stmt_00000003: SELECT "users"."id", "users"."firstname", "users"."lastname", "users"."email", "users"."password" FROM "public"."users" WHERE "users"."email" = 'louise.doe@email.com' LIMIT $1
2022-04-14 22:05:22.921 UTC [269] DETAIL:  parameters: $1 = '1'
2022-04-14 22:05:22.922 UTC [269] LOG:  statement: DEALLOCATE pdo_stmt_00000003
2022-04-14 22:05:44.458 UTC [271] LOG:  execute pdo_stmt_00000001: SELECT CASE WHEN COUNT(*) > 0 THEN 1 ELSE 0 END FROM information_schema.tables WHERE table_schema = 'public' AND table_name='users'
2022-04-14 22:05:44.459 UTC [271] LOG:  statement: DEALLOCATE pdo_stmt_00000001
2022-04-14 22:05:44.494 UTC [271] LOG:  execute pdo_stmt_00000002: SELECT DISTINCT c.column_name AS Field, c.data_type AS Type, c.character_maximum_length AS Size, c.numeric_precision AS NumericSize, c.numeric_scale AS NumericScale, c.is_nullable AS Null, CASE WHEN pkc.column_name NOTNULL THEN 'PRI' ELSE '' END AS Key, CASE WHEN c.data_type LIKE '%int%' AND c.column_default LIKE '%nextval%' THEN 'auto_increment' ELSE '' END AS Extra, c.ordinal_position AS Position, c.column_default FROM information_schema.columns c LEFT JOIN ( SELECT kcu.column_name, kcu.table_name, kcu.table_schema FROM information_schema.table_constraints tc INNER JOIN information_schema.key_column_usage kcu on (kcu.constraint_name = tc.constraint_name and kcu.table_name=tc.table_name and kcu.table_schema=tc.table_schema) WHERE tc.constraint_type='PRIMARY KEY') pkc ON (c.column_name=pkc.column_name AND c.table_schema = pkc.table_schema AND c.table_name=pkc.table_name) WHERE c.table_schema='public' AND c.table_name='users' ORDER BY c.ordinal_position
2022-04-14 22:05:44.497 UTC [271] LOG:  statement: DEALLOCATE pdo_stmt_00000002
2022-04-14 22:05:44.501 UTC [271] LOG:  execute pdo_stmt_00000003: SELECT "users"."id", "users"."firstname", "users"."lastname", "users"."email", "users"."password" FROM "public"."users" WHERE "users"."email" = 'louise.doe@email.com' LIMIT $1
2022-04-14 22:05:44.501 UTC [271] DETAIL:  parameters: $1 = '1'
2022-04-14 22:05:44.501 UTC [271] LOG:  statement: DEALLOCATE pdo_stmt_00000003
2022-04-14 22:06:02.059 UTC [272] LOG:  execute pdo_stmt_00000001: SELECT CASE WHEN COUNT(*) > 0 THEN 1 ELSE 0 END FROM information_schema.tables WHERE table_schema = 'public' AND table_name='users'
2022-04-14 22:06:02.060 UTC [272] LOG:  statement: DEALLOCATE pdo_stmt_00000001
2022-04-14 22:06:02.097 UTC [272] LOG:  execute pdo_stmt_00000002: SELECT DISTINCT c.column_name AS Field, c.data_type AS Type, c.character_maximum_length AS Size, c.numeric_precision AS NumericSize, c.numeric_scale AS NumericScale, c.is_nullable AS Null, CASE WHEN pkc.column_name NOTNULL THEN 'PRI' ELSE '' END AS Key, CASE WHEN c.data_type LIKE '%int%' AND c.column_default LIKE '%nextval%' THEN 'auto_increment' ELSE '' END AS Extra, c.ordinal_position AS Position, c.column_default FROM information_schema.columns c LEFT JOIN ( SELECT kcu.column_name, kcu.table_name, kcu.table_schema FROM information_schema.table_constraints tc INNER JOIN information_schema.key_column_usage kcu on (kcu.constraint_name = tc.constraint_name and kcu.table_name=tc.table_name and kcu.table_schema=tc.table_schema) WHERE tc.constraint_type='PRIMARY KEY') pkc ON (c.column_name=pkc.column_name AND c.table_schema = pkc.table_schema AND c.table_name=pkc.table_name) WHERE c.table_schema='public' AND c.table_name='users' ORDER BY c.ordinal_position
2022-04-14 22:06:02.102 UTC [272] LOG:  statement: DEALLOCATE pdo_stmt_00000002
2022-04-14 22:06:02.107 UTC [272] LOG:  execute pdo_stmt_00000003: SELECT "users"."id", "users"."firstname", "users"."lastname", "users"."email", "users"."password" FROM "public"."users" WHERE "users"."email" = 'louise.doe@email.com' LIMIT $1
2022-04-14 22:06:02.107 UTC [272] DETAIL:  parameters: $1 = '1'
2022-04-14 22:06:02.108 UTC [272] LOG:  statement: DEALLOCATE pdo_stmt_00000003
2022-04-14 22:06:18.177 UTC [273] LOG:  execute pdo_stmt_00000001: SELECT CASE WHEN COUNT(*) > 0 THEN 1 ELSE 0 END FROM information_schema.tables WHERE table_schema = 'public' AND table_name='users'
2022-04-14 22:06:18.177 UTC [273] LOG:  statement: DEALLOCATE pdo_stmt_00000001
2022-04-14 22:06:18.211 UTC [273] LOG:  execute pdo_stmt_00000002: SELECT DISTINCT c.column_name AS Field, c.data_type AS Type, c.character_maximum_length AS Size, c.numeric_precision AS NumericSize, c.numeric_scale AS NumericScale, c.is_nullable AS Null, CASE WHEN pkc.column_name NOTNULL THEN 'PRI' ELSE '' END AS Key, CASE WHEN c.data_type LIKE '%int%' AND c.column_default LIKE '%nextval%' THEN 'auto_increment' ELSE '' END AS Extra, c.ordinal_position AS Position, c.column_default FROM information_schema.columns c LEFT JOIN ( SELECT kcu.column_name, kcu.table_name, kcu.table_schema FROM information_schema.table_constraints tc INNER JOIN information_schema.key_column_usage kcu on (kcu.constraint_name = tc.constraint_name and kcu.table_name=tc.table_name and kcu.table_schema=tc.table_schema) WHERE tc.constraint_type='PRIMARY KEY') pkc ON (c.column_name=pkc.column_name AND c.table_schema = pkc.table_schema AND c.table_name=pkc.table_name) WHERE c.table_schema='public' AND c.table_name='users' ORDER BY c.ordinal_position
2022-04-14 22:06:18.215 UTC [273] LOG:  statement: DEALLOCATE pdo_stmt_00000002
2022-04-14 22:06:18.220 UTC [273] LOG:  execute pdo_stmt_00000003: SELECT "users"."id", "users"."firstname", "users"."lastname", "users"."email", "users"."password" FROM "public"."users" WHERE "users"."email" = 'louise.doe@email.com' LIMIT $1
2022-04-14 22:06:18.220 UTC [273] DETAIL:  parameters: $1 = '1'
2022-04-14 22:06:18.221 UTC [273] LOG:  statement: DEALLOCATE pdo_stmt_00000003
2022-04-14 22:09:37.344 UTC [277] LOG:  execute pdo_stmt_00000001: SELECT CASE WHEN COUNT(*) > 0 THEN 1 ELSE 0 END FROM information_schema.tables WHERE table_schema = 'public' AND table_name='users'
2022-04-14 22:09:37.345 UTC [277] LOG:  statement: DEALLOCATE pdo_stmt_00000001
2022-04-14 22:09:37.383 UTC [277] LOG:  execute pdo_stmt_00000002: SELECT DISTINCT c.column_name AS Field, c.data_type AS Type, c.character_maximum_length AS Size, c.numeric_precision AS NumericSize, c.numeric_scale AS NumericScale, c.is_nullable AS Null, CASE WHEN pkc.column_name NOTNULL THEN 'PRI' ELSE '' END AS Key, CASE WHEN c.data_type LIKE '%int%' AND c.column_default LIKE '%nextval%' THEN 'auto_increment' ELSE '' END AS Extra, c.ordinal_position AS Position, c.column_default FROM information_schema.columns c LEFT JOIN ( SELECT kcu.column_name, kcu.table_name, kcu.table_schema FROM information_schema.table_constraints tc INNER JOIN information_schema.key_column_usage kcu on (kcu.constraint_name = tc.constraint_name and kcu.table_name=tc.table_name and kcu.table_schema=tc.table_schema) WHERE tc.constraint_type='PRIMARY KEY') pkc ON (c.column_name=pkc.column_name AND c.table_schema = pkc.table_schema AND c.table_name=pkc.table_name) WHERE c.table_schema='public' AND c.table_name='users' ORDER BY c.ordinal_position
2022-04-14 22:09:37.385 UTC [277] LOG:  statement: DEALLOCATE pdo_stmt_00000002
2022-04-14 22:09:37.391 UTC [277] LOG:  execute pdo_stmt_00000003: SELECT "users"."id", "users"."firstname", "users"."lastname", "users"."email", "users"."password" FROM "public"."users" WHERE "users"."email" = 'louise.doe@email.com' LIMIT $1
2022-04-14 22:09:37.391 UTC [277] DETAIL:  parameters: $1 = '1'
2022-04-14 22:09:37.392 UTC [277] LOG:  statement: DEALLOCATE pdo_stmt_00000003
2022-04-14 22:09:49.779 UTC [279] LOG:  execute pdo_stmt_00000001: SELECT CASE WHEN COUNT(*) > 0 THEN 1 ELSE 0 END FROM information_schema.tables WHERE table_schema = 'public' AND table_name='users'
2022-04-14 22:09:49.780 UTC [279] LOG:  statement: DEALLOCATE pdo_stmt_00000001
2022-04-14 22:09:49.819 UTC [279] LOG:  execute pdo_stmt_00000002: SELECT DISTINCT c.column_name AS Field, c.data_type AS Type, c.character_maximum_length AS Size, c.numeric_precision AS NumericSize, c.numeric_scale AS NumericScale, c.is_nullable AS Null, CASE WHEN pkc.column_name NOTNULL THEN 'PRI' ELSE '' END AS Key, CASE WHEN c.data_type LIKE '%int%' AND c.column_default LIKE '%nextval%' THEN 'auto_increment' ELSE '' END AS Extra, c.ordinal_position AS Position, c.column_default FROM information_schema.columns c LEFT JOIN ( SELECT kcu.column_name, kcu.table_name, kcu.table_schema FROM information_schema.table_constraints tc INNER JOIN information_schema.key_column_usage kcu on (kcu.constraint_name = tc.constraint_name and kcu.table_name=tc.table_name and kcu.table_schema=tc.table_schema) WHERE tc.constraint_type='PRIMARY KEY') pkc ON (c.column_name=pkc.column_name AND c.table_schema = pkc.table_schema AND c.table_name=pkc.table_name) WHERE c.table_schema='public' AND c.table_name='users' ORDER BY c.ordinal_position
2022-04-14 22:09:49.824 UTC [279] LOG:  statement: DEALLOCATE pdo_stmt_00000002
2022-04-14 22:09:49.832 UTC [279] LOG:  execute pdo_stmt_00000003: SELECT "users"."id", "users"."firstname", "users"."lastname", "users"."email", "users"."password" FROM "public"."users" WHERE "users"."email" = 'louise.doe@email.com' LIMIT $1
2022-04-14 22:09:49.832 UTC [279] DETAIL:  parameters: $1 = '1'
2022-04-14 22:09:49.833 UTC [279] LOG:  statement: DEALLOCATE pdo_stmt_00000003
2022-04-14 22:13:27.267 UTC [283] LOG:  execute pdo_stmt_00000001: SELECT CASE WHEN COUNT(*) > 0 THEN 1 ELSE 0 END FROM information_schema.tables WHERE table_schema = 'public' AND table_name='users'
2022-04-14 22:13:27.267 UTC [283] LOG:  statement: DEALLOCATE pdo_stmt_00000001
2022-04-14 22:13:27.302 UTC [283] LOG:  execute pdo_stmt_00000002: SELECT DISTINCT c.column_name AS Field, c.data_type AS Type, c.character_maximum_length AS Size, c.numeric_precision AS NumericSize, c.numeric_scale AS NumericScale, c.is_nullable AS Null, CASE WHEN pkc.column_name NOTNULL THEN 'PRI' ELSE '' END AS Key, CASE WHEN c.data_type LIKE '%int%' AND c.column_default LIKE '%nextval%' THEN 'auto_increment' ELSE '' END AS Extra, c.ordinal_position AS Position, c.column_default FROM information_schema.columns c LEFT JOIN ( SELECT kcu.column_name, kcu.table_name, kcu.table_schema FROM information_schema.table_constraints tc INNER JOIN information_schema.key_column_usage kcu on (kcu.constraint_name = tc.constraint_name and kcu.table_name=tc.table_name and kcu.table_schema=tc.table_schema) WHERE tc.constraint_type='PRIMARY KEY') pkc ON (c.column_name=pkc.column_name AND c.table_schema = pkc.table_schema AND c.table_name=pkc.table_name) WHERE c.table_schema='public' AND c.table_name='users' ORDER BY c.ordinal_position
